,title,author,genre,publisher,age,total,pub_date,complete,img_src,intro,joara
20,시소,(몽학),로맨스,미제공,미제공,74,20/06/24,미완결,http://cf.joara.com/literature_file/20200622_1813046224.jpg_thumb.png,"
“호정아, 너 혹시 허철이라고 알아?”

전공은 경영학인데 실험 수업만 따로 듣는다는 이 남자.
처음 보는 이름인데 같은 조 명단에 있었다.
그런데 나 빼고 다들 이 남자를 알고 있는 걸까.

“우리 과에 허철 모르는 사람 없을걸? 근데, 쟤가 유명한 데는 또 다른 이유가 있지.”

뭔가 큰 싸움에 휘말렸다고 했다.
누군가 본 적은 없지만 엄청난 무용담처럼 전해지는 그의 이야기.
실체가 없는 소문만큼 무서운 것도 없는 법인데.
잘못 심기를 건드렸다가 무슨 일이라도 나는 걸 아닌지.

“뭐가 그렇게 매번 죄송하지?”

이게 무슨 인연인지 허철이라는 남자와 계속 부딪힐 일이 생겼다.
게다가 분명히 어디서 본 것 같은 이 기시감은 무슨 이유인지.
점점 그에 대한 궁금증이 커져가던 어느 날,

예상치 못한 모습의 그를 마주하고 말았다.
피는 머리카락과 빳빳하게 엉겨붙어 있었고, 몸은 축 늘어져 전혀 힘이 없어 보였다.
정말 누구와 싸우기라도 한 것인지.

이 남자는 도대체 정체가 무엇인지 알 수가 없다.
그런데 왜 자꾸만 저 남자가 신경이 쓰이는 걸까.",http://www.joara.com/premium_new/book_intro.html?book_code=1463808
21,성검이 너무해!,(TeamFB),로맨스판타지,미제공,미제공,43,20/06/24,미완결,http://cf.joara.com/literature_file/20200622_1816432695.jpg_thumb.png,"
<검을 뽑는 자, 세상을 얻으리라.>

이깟 검이 뭐가 그리 대수라고.
전국 방방곡곡에서 이 검을 뽑으려고 몰려드는 사람들.
리비는 검을 앞에 두고 황홀한 표정을 짓는 사람들을 이해할 수 없었다.

초대 황제가 남기고 간 검을 보필하라는 말도 안 되는 명을 수행하는 리비.
이 지루한 업무를 끝내줄 누군가를 하염없이 기다리고 있지만,
그 누구도 이 검을 뽑지 못하였다.

다람쥐 쳇바퀴처럼 굴러가는 제 삶에 신물이 났다.
이번 생은 이렇게 검이나 지키다 가는 것이 아닐까 걱정하던 무렵,

‘세… 세상에!’

이렇게 완벽한 왕자님이라니!

“내가 너무 잘생겨서 잠시 넋을 놓았나?”
“…아. 네.”

누가 봐도 잘생겼다고 생각은 하겠지만,
그래도 자기 입으로 저렇게 말하는 건 정상적으로 봐줄 수가 없었다.
입만 열지 않으면 정말 완벽한 남자일 텐데….

그런데 이 남자, 뭔가 느낌이 다르다.
신검의 주인이 이놈이 되리라 리비의 오랜 촉이 말을 했다.

이 남자는 정말 검을 뽑을 수 있을까.
이 지겨운 도돌이표 인생이 드디어 고하는 날이 올 것인가.",http://www.joara.com/premium_new/book_intro.html?book_code=1463811
22,고리대금업자의 프라이버시,라노브,로맨스판타지,미제공,미제공,88,20/06/22,미완결,http://cf.joara.com/literature_file/20200616_1034557541.jpg_thumb.png,"
악명 높은 고리대금업자에게 백작이 돈을 빌렸다. 대가는 남동생 아를리엔의 심장에 가까운 살 1파운드
돈은 아버지가 빌리고, 담보는 남동생이 잡혔는데
하녀장과의 사이에서 난 딸이라는 이유로 그림자처럼 살던 마리엔이 계약서를 찾으러 잠입하게 되었다. 
그것도, 메이드로 위장해서!

그런데 이 남자, 뭔가 이상하다. 
위기에서 구해주질 않나, 집안을 들쑤시고 다녀도 용서해주질 않나.
'데빈의 악마'라던 남자의 이중생활을 알아버렸는데도…… 오히려 곁에 있으라 한다.
누구도, 그런 말을 해준 적 없었는데.",http://www.joara.com/premium_new/book_intro.html?book_code=1462045
23,미워질 줄 알았다,식은치킨,로맨스판타지,미제공,미제공,122,20/06/21,미완결,http://cf.joara.com/literature_file/20200616_2210268477.jpg_thumb.png,"
미워질 줄 알았다.
태어나 처음 겪은 공포, 절망, 눈물의 이유였던 너.
매번 나를 위해 목숨을 걸고 사선을 넘나드는 너를 보면서도 나는 진심으로 네가 미워질 줄 알았다.

***

미워질 줄 알았다.
내 비극의 시작이며 네 이빨에 물어뜯길 내 운명을 알기에.
나는 네가 미워질 줄 알았다.
그런데......
미워하지 못했다.

사랑할 줄 몰랐다.",http://www.joara.com/premium_new/book_intro.html?book_code=1462228
24,여기서 할까요?,몰라양,로맨스,미제공,미제공,70,20/06/18,미완결,http://cf.joara.com/literature_file/20200616_1737019121.jpg_thumb.png,"
[중앙지검입니다. 보이스피싱 범죄에 연루되어 연락드렸습니다.]

""지금 세상이 어떤 세상인데, 이런 고릿적 사기를. 됐고. 뭐 하는 사람이에요? 중국 교포? 알바?""

[으득, 중앙지검 검사입니다.]

""네네, 당연히 검사겠죠.""

[중앙지검에 구제혁 검사입니다. 내일 오후까지 지검으로 나오시면…….]

""하하하! 하하하하! 아, 정말 웃기다. 이름을 지으려면 잘 짓지. 구제역이 뭐야. 구제역이.""

심심하면 오는 보이스피싱. 
그날도 하린은 보이스피싱범의 이름에 박장대소를 했다. 
기간제 교사로 일하다 백조가 된 하린에게 그 일은 그냥 지나가는 에피소드에 불과했다. 
전화 속 그 남자와 마주치게 될 줄도 모르고. 

한편 영 황당한 여자에게 무안을 당한 제혁은.

""뭐야, 이 여자.""

자신의 이름으로 장난치는 여자 때문에 전화기를 집어 던지고 싶었다. 
그리고 탐문 수사를 나간 클럽에서 만취한 여자를 만나게 되는데.

""여기서 할까요?""
""그게 하린 씨 뜻입니까?""",http://www.joara.com/premium_new/book_intro.html?book_code=1462148
25,"집착과 구원, 그 사이",강샙별,로맨스,미제공,미제공,60,20/06/18,미완결,http://cf.joara.com/literature_file/20200617_0931082318.jpg_thumb.png,"
“저 예쁜 편이라고 생각하는데요.”
“내 생각에도.”

윤아의 당돌한 태도에 그가 피식, 웃으며 제 다리를 꼬았다.

***

호기롭게 창업했던 부모님의 치킨집이 쫄딱 망하고 끌어 쓴 사채에 발목이 붙잡혔던 가족들. 절박한 심정으로 사채업자의 사무실을 찾아간 윤아는 쓸데없이 잘생긴 재욱과 동거 계약을 맺게 된다.

정확히는 ‘노예 계약’이랄까.

“망설일 이유가 있나?”

매달 일정 금액을 지급하는 조건으로 동거를 제안한 재욱. 거절할 이유도 명분도 없었던 윤아는 그 달콤한 계약을 받아들였다. 

하지만 막상 동거를 시작하니 압박감이 장난이 아니다. 언제든 몸의 대화를 각오해야 한다는 사실이 괴로웠으니까.

“배고프면 먹고, 자고 싶으면 자.”

그런데 이 남자, 이상하다. 
한겨울인 줄 알았는데 봄바람처럼 따스하다.
이래도 되나 싶을 정도로 편하고 좋은데.
……괜찮은 걸까?",http://www.joara.com/premium_new/book_intro.html?book_code=1462355
26,"1970, 인숙",박세림,로맨스,미제공,미제공,30,20/06/16,미완결,http://cf.joara.com/literature_file/20200521_1751335237.jpg_thumb.png,"
한국 현대사의 원조 권력형 섹스와 살인 스캔들로 꼽히는 ‘정인숙 살해 사건’을 모티프로, 3공화국 당시 정계 거물들의 요정 정치와 권력의 희생양이 된 호스티스 정인숙의 의문사를 풀어낸 소설. 

1970년 정인숙은 가슴과 머리에 총상을 입고 사망한 채 발견된다. 당시 특권층의 상징이었던 여권과 함께 발견된 수첩에는 정일권 전 국무총리를 비롯한 정·관·재계 인사 수십 명의 이름이 적혀 있었다. 미혼인 정인숙에게 3살배기 아들이 있다는 사실이 드러나면서 정권의 청부 살인이 아니냐는 의문이 제기된다. 살해범으로 지목된 친오빠가 유죄 판결을 받지만 그는 훗날 범행을 부인한다. 정인숙 사건은 국가정보원 과거사위 등에서 조사된 적도 없어, 아이 친부의 정체와 수첩의 진실은 미스터리로 남아있다. 

“만약 그때 죽은 이가 정인숙이 아니었다면?” 이러한 상상에서 출발하는 <1970, 인숙>은 요정정치의 시대는 지나갔지만 여전히 권력과 돈에 의해 희생되는 여성들이 존재하는 오늘을 돌아보게 만든다.

저자 박세림은 2012년 콘텐트진흥원 신화창조 스토리 공모대전 우수상을 수상하며 데뷔하여 현재 소설, 웹툰, 애니메이션, 영화 등을 넘나드는 작가로 활동하고 있다. 주요 작품으로는 ‘타인의 진실’, ‘조선에 핀 백합’, ‘마녀보감’, ‘뷰티풀 뱀파이어’ 등이 있다.

<팩트스토리>는 영화 ‘머니볼의 동명 원작 논픽션처럼 철저히 사실취재에 기반한 정통 논픽션과 일부 가공의 요소를 섞은 실화 기반 웹소설·팩션 등 두 종류의 실화 스토리를 기획 및 제작한다.",http://www.joara.com/premium_new/book_intro.html?book_code=1455646
27,목표는 금수저로 무병장수하기입니다,청송아,로맨스판타지,미제공,미제공,150,20/06/15,미완결,http://cf.joara.com/literature_file/20200615_1314569224.jpg_thumb.png,"
“기껏 금수저로 태어났는데, 비참하게 살해당한다고?
철저하게 살아남아서 무병장수해 주겠어!”

좋아하는 소설 남주의 여동생으로 환생했는데,
열일곱 살에 계모에게 독살당할 운명이다.
오빠는 여주와 모험 중이니, 
나 혼자 어떻게든 살아남아 봐야 하는데.
……생존 전략부터 세워야겠지?

첫째, 계모와 의붓자매에게 고분고분하게 굴기.
둘째, 입지가 있는 유력 가문 자제들과 친해지기.
셋째, 는…… 음…… 시집가기?

비참하게 죽을 운명을 피해 
금수저로 잘 먹고 잘살기를 꾀하는 나, 
아드리아나에게 제국의 황자, 수상한 상단 주인, 
더 수상한 마족이 접근하기 시작한다!",http://www.joara.com/premium_new/book_intro.html?book_code=1461799
28,궐에서 사랑을 찾다,이유경,로맨스,미제공,미제공,27,20/06/10,미완결,http://cf.joara.com/literature_file/20200608_1310339364.jpg_thumb.png,"
“검서관께도 알려드리고 싶었습니다. 소설이 얼마나 재밌는 지를요.”

고작 열세 살의 어린 나이에 혼인했지만, 지아비의 갑작스러운 죽음으로 청상과부가 되어버린 다온군주.
초야는커녕 얼굴도 몇 번 본 적 없는 지아비의 삼년상을 꼬박 치르고 난 뒤에야 환궁하나 궐 생활은 무료하기 짝이 없다.

그러던 중 어머니 혜정궁을 위해 필사한 궁녀 화리의 소설이 없어지는 사건이 발생하고. 묘한 활력을 느낀 다온은 범인을 잡겠다며 왕실 도서관 청연각에서 번을 서겠다고 한다.

“전, 소설보다 자가가 더 재밌습니다.”

한편 일찍이 아내를 잃고 매일 숙직을 자처하는 수영은 청연각에 패관소설을 들이는 문제로 다온과 갈등을 빚은 젊고 깐깐한 검서관이다.

상대방을 싫어하던 다온과 수영이었건만, 일련의 사건들을 통해 서로를 마음에 담게 되는데······.
과연 그들은 무사히 궐에서 사랑을 찾을 수 있을까?

***

“……어쩐지, 깜빡 속은 기분이 듭니다.”
그렇게 말하는 다온의 입술은 삐쭉 나와 있었다.
“예?”
“제가 세상모르고 자고 있을 때, 궐에선 어마어마한 일들이 벌어지고 있었군요.”

진심으로 화가 난 듯한 다온의 표정에 수영은 또다시 너털웃음을 터뜨렸다.
다온의 말이 맞았다. 늘 조용히 잠들어 있는 것처럼 보이는 궐 안에서 사실은 많은 사람이 울고, 웃고, 사랑하고. 심지어 실연도 당하고 있었다.
자신은 그 중 아무것에도 해당되지 않는 사람이라 여겼었는데…….
헤실거리는 입가를 문지르며 수영은 고개를 갸웃했다. 웃을 일이 통 없었는데, 오늘은 좀 많이 웃었다.

저 좀 이상한? 특이한? 웃긴? 아니, 좀 귀여운 다온군주 덕분에.",http://www.joara.com/premium_new/book_intro.html?book_code=1460114
29,시궁창 속 피어난 왕관,Bubllea,로맨스판타지,미제공,미제공,162,19/11/17,미완결,http://cf.joara.com/literature_file/20200527_1734412072.jpg_thumb.png,"
봉인된 드래곤에게서 제국을 지키는 제국의 수호자이자 황녀 아이테르.
아이테르는 가족을 사랑한 나머지, 황후의 폭정과 그녀의 가문을 강경하게 만류하지 못한다.
그로인해 제국에 전쟁까지 일어났었지만, 여전히 가족을 놓지 못하고 백성들을 외면하던 아이테르에게 그간의 외면에 대한 대가를 치르라는 듯 혁명군의 수장 라이언이 접근한다.

* * *

“라이언 마르스 백작.”

아이테르의 부름에 그가 로브를 벗으며 아이테르를 바라봤다.
사내는 가만히 눈을 마주하는 것만으로도 사람을 긴장하게 하는 재주가 있었다. 눈에 띄게 잘생긴 얼굴이 눈에 잘 들어오지 않을 정도로.
라이언이 천천히 입을 열었다.

“마지막 경고입니다. 황후를, 귀족들을 막아주시길 바랍니다.”
“세력이라고 부를만한 것도 없는 나는 그저 황후 폐하의 앞에서 비는 것 말고는 할 수 있는 게 없어요.”
“전하의 탓이 아니겠습니까. 이런 상황이 될 때까지 아무것도 하지 않았으니 말입니다.”
“그러니 황후의 앞에서 빌어라, 그 말인가요?”
“네.”

몇 번이라도 황후의 앞에서 빌 수는 있었다. 하지만 아이테르가 아무리 빌고 빌어도 황후는 바뀌지 않을 것이다. 여태 그랬던 것처럼.

“내가 이 일을 성공시키면 얼마나 살려주실 건가요?”

가장 중요한 질문이었다. 라이언이 당연하다는 듯 답했다.

“전하뿐입니다.”

이것은 최후통첩이었다. 더 이상 물러날 수 없는.",http://www.joara.com/premium_new/book_intro.html?book_code=1408159
30,당신이 나빠요,정오찬!,로맨스판타지,미제공,미제공,141,20/06/04,미완결,http://cf.joara.com/literature_file/20200603_1556173592.jpg_thumb.png,"
그저 행복하고 싶었을 뿐인데,
첫 번째 삶에선 왕따를 당하다 삶을 마감했고
두 번째는 아일린 황녀로 살다 비참히 목숨을 잃었다.

“이렇게 저는 실패로 끝나게 되나요?”

“단 한 번의 기회가 더 남아 있지.
마지막 삶을 살아보려무나.”

운명의 여신이 건네 준 마지막 삶.
그녀는 두 번째 생이었던 아일린 황녀로 깨어나는데.

과연 그녀는 운명의 굴레에서 벗어나
행복해질 수 있을까.",http://www.joara.com/premium_new/book_intro.html?book_code=1458889
31,그래도 되는 사이,죠니,로맨스,미제공,미제공,56,20/06/04,미완결,http://cf.joara.com/literature_file/20200603_1822393161.jpg_thumb.png,"
“내가 이렇게 만지면 떨리지 않습니까?”

손목 안쪽을 지분거리는 손길에 자꾸만 입안 가득 침이 고인다. 분명 저 손길 아래로 빠르게 뛰는 심장박동이 느껴질 텐데……. 그의 짓궂은 질문은 멈추지 않고 이어졌다.

“떨릴 텐데.”

나른한 목소리가 귓불을 뜨겁게 달군다.

“키스해도 됩니까?”
“미쳤어요?”

갑작스러운 물음에 놀란 얼굴이 드디어 그를 마주했다. 단미의 반응을 예상했다는 듯 씨익 웃은 한영이 같은 질문을 다르게 바꿔 속삭였다.

“키스하고 싶은데 해도 되는지 궁금해서.”",http://www.joara.com/premium_new/book_intro.html?book_code=1458919
32,너를 녹이다,김유나,로맨스,미제공,미제공,59,20/06/04,미완결,http://cf.joara.com/literature_file/20200603_1827573598.jpg_thumb.png,"
“내 눈앞에서 꺼지라고, 이 개자식아.”

6개월 간의 사내 연애에 종지부를 찍던 날. 
예상치 못한 곳에서 예상치 못하게 마주친 한 남자.
훤칠한 키에 표정 없인 서늘한 인상. 워낙 과묵해 가까이 두고 본 것도 드문 후임, 민정우.

“생각보다 경계심이 없으시네요, 윤 주임님.”

검게 일렁이는 눈동자, 더운 호흡, 의미심장한 말들.
그는 더 이상 흔들리고 싶지 않은 그녀의 선 안으로 들어와 복잡한 마음을 헤집고 옭아맨다.

“어때요. 이제야 좀, 경계할 마음이 드세요?”",http://www.joara.com/premium_new/book_intro.html?book_code=1458920
33,아찔하고도 지독하게,하얀라일락,로맨스판타지,미제공,미제공,130,20/05/19,미완결,http://cf.joara.com/literature_file/20200519_1018068885.jpg_thumb.png,"
홧김에 집을 나왔는데 이세계로 가출하게 됐다?!

낯선 곳에서 사람 취급은커녕 몬스터 취급받으며 노숙자로 지내던 어느 날.
꿈속에 나타난 신이 잔뜩 비아냥대며 말했다.

‘어떻게든 살아 봐. 살아남으려고 버둥거려 봐. 
인간은 바퀴벌레보다 더한 생명력을 지녔잖아.’

그래, 정신 똑바로 차리자!
그렇게 서커스단에 들어간 안야의 본격 이세계 적응기가 시작된다.

그리고 운명처럼 나타난 한 남자. 
밤하늘색 머리카락, 두 눈에 파도를 품고 있는 의문의 도련님.

그가 다정한 목소리로 그녀를 불렸다.

“울지 마십시오. 안야.”

난생처음 느낀 감정들과 고군분투하며 성장하는 로맨틱 판타지.

-물질만능주의+치졸한 성격+괴력 여주
-강약약강 여주
-여자의 변신은 무죄!
-이세계에 적응하며 현실적으로 극복해가는 스토리
-초반 스토리 중심/후반 로맨스",http://www.joara.com/premium_new/book_intro.html?book_code=1454982
34,하드보일드K스타,김은숙희,판타지,미제공,미제공,40,20/06/02,미완결,http://cf.joara.com/literature_file/20200522_1613332424.jpg_thumb.png,"
대중문화 전문기자가 쓴 ‘진짜’ 연예기획사 이야기 

우리나라에서 손꼽히는 배우들을 배출해내며 잘나가는 연예기획사 대표로 승승장구하던 마성준. 그러나 마성준은 중국 투자 자본에 밀려 대표이사직에서 해임된다. 쓰디쓴 좌절과 절망의 시간을 보내던 마성준은 여전히 자신을 믿어주는 스탭들과 함께 포기할 수 없는 스타메이커의 꿈을 향해 다시 한번 힘을 내기로 결심하고 대한민국을 대표하는 배우돌 그룹 ‘오 가이즈’을 결성한다. 다섯 명의 배우 지망생들이 배우로 데뷔하기까지의 도전과 이들을 진짜 배우로 키워내려는 스타메이커들의 눈물겨운 노력이 펼쳐진다. 

소설을 집필한 김은숙희 작가(필명)는 수년 동안 국내외 엔터테인먼트업계 취재로 뼈가 굵은 현직 대중문화 전문기자로 작품에 국내 연예산업계의 현주소와 배우 연습생 양성 매커니즘을 리얼하게 담아냈다. 소설 <하드보일드 K스타>의 모티프가 된 건 스타디움 엔터테인먼트(대표 나병준) 소속의 10명의 배우돌 그룹 ‘더맨블랙’. 김은숙희 작가는 팩트스토리와 함께 2018년 7월부터 10월 데뷔까지 ‘더맨블랙’의 데뷔 준비 과정을 밀도 있게 취재하여 배우 한 명 한 명이 탄생하기까지 메이커들의 노력과 연습생들의 도전과 좌절을 비롯해 엔터테인먼트 생태계 전반의 생생한 육성을 녹였다.

저자 김은숙희 작가(필명)는 “다년간 현장에서 수많은 아이돌 그룹들이 피고 지는 과정을 지켜봐 오다 그들의 모습을 기록하고 싶어 소설을 집필하게 되었다”며 “웹소설의 형식을 빌어 밝고 가볍게 써내려 갔지만 화려한 무대에 오르기까지 흘리는 그들의 땀과 눈물의 무게를 제대로 알리고 싶었다”고 집필 의도를 밝혔다. 

공동기획을 한 팩트스토리(대표 고나무)는 실화 스토리를 전문적으로 중점 제작하는 프로덕션이다. 철저히 사실취재에 기반한 르포, 전기 등 정통 논픽션과 사실을 기반으로 일부 가공의 요소를 섞은 실화 소재 웹소설 등 크게 두 종류의 실화를 기획한다. 지난해 권일용 프로파일러 전기 <악의 해석자>(종이책 제목<악의 마음을 읽는 자들>(알마출판사))를 카카오페이지에 연재하였고 드라마 판권 계약을 체결한 바 있다. 2019년 정인숙 사건 소재 <스캔들, 도시의 연인>, <하드보일드 K스타>를 비롯하여 다수의 실화 소재 웹소설과 논픽션을 기획 중이다.",http://www.joara.com/premium_new/book_intro.html?book_code=1455897
35,신의 아이 ,A녜스,로맨스판타지,미제공,미제공,159,17/10/30,미완결,http://cf.joara.com/literature_file/20191112_180353.png_thumb.png,"
평소 동급생들에게 괴롭힘을 받던 류아.
동급생을 피해 도망치던중 학교 뒷편의 호수에 빠지고 만다.

다시 눈을 떴을때 그녀가 처음 본 것은 커다란 달과 광활한 숲, 그리고 제국의 황태자.


전혀 다른 세계에서 살게된 류아의 조금은 텁텁한 제국생존기.





""어디 해보고 싶은대로 해보세요. 제국은 항상 신과 펜타곤의 가호를 받고 있잖아요?""



#2018-06-30 19:00:00 반반무 [종료]

[매주 1회 이상 연재를 목표로 하는 자유연재입니다.]

#전체수정 휴재중.


아녜스 @AgNEs_Gang 트위터",http://www.joara.com/premium_new/book_intro.html?book_code=1236442
36,그 여자와의 원나잇,YUN짱,로맨스,미제공,미제공,40,20/05/17,미완결,http://cf.joara.com/literature_file/20200422_1742099686.jpg_thumb.png,"
원칙주의자 리나는 딱 한 번 원칙을 깼다. 
깨고 싶어서가 아니라, 쌍둥이 동생 미나의 말에 발끈해 홧김에 저지른 해프닝이었다.
그 해프닝으로 완벽한 남자, 강도준을 만났다. 
그가 회장님 낙하산을 타고, 상무님이란 이름으로 개인 비서 리나에게 떨어졌다.

***

“나만 한 남자를 어디서 또 보겠어? 리나 씬 로또 당첨된 거야.”

고작 원나잇에? 불쑥 튀어나오려는 질문을 애써 삼켰다.

“어때? 그 로또 앞으로도 쭉 1등 당첨으로 갖고 사는 건?”
“네?”
“사귈까? 리나 씨.”
“미쳤어요?”

이번에는 불쑥 튀어나온 말을 참지 못했다. 원나잇이 있었다지만, 그를 제대로 본 건 오늘 하루가 전부였다. 게다가 그 하루 동안 좋은 것보다 나쁜 게 더 많았다. 그건 그도 마찬가지일 것이다.

“리나 씨랑 사귀려면, 미쳐야 해?”
“네?”
“그게 조건이면, 미쳐 보지 뭐.”
“정말 미치셨어요? 아! 혹시, 오피스 와이프가 필요하신 거예요?”

진심일 리 없으니까, 가장 합리적인 의심이라 생각했다. 회사 생활이 처음이라지만, 회사 생활을 우습게 보며 할 일이 없는 그에게 어쩌면 가장 필요한 조건일지도 모른다. 
적어도 심심하진 않을 테니까.

“유 비서는 그런 게 취향이야? 아! 혹시, 지금껏 다른 상사와도 그런 사이였어요?”

발끈해 소리치려는 순간, 그의 표정이 보였다. 조금 전과 달리 잔뜩 일그러진 얼굴은 불쾌한 마음을 숨기지 않았다.

***

“내가 잘생겼다고?”
“네. 잘생기셨습니다.”
“근데 나랑 연애는 하기 싫고?”

오히려 대화는 이상한 방향으로 튀었다.

“네.”
“왜? 잘생겼다며?”
“잘생긴 건 취향이 아닙니다.”
“그 취향, 되게 구린 거 알지?”

그는 금세 자리에 누웠다. 이제 더는 이 이상한 대화를 하지 않을 모양이었다. 하지만, 이번에도 틀렸다.

“키스할래?”

그는 자신을 향해 누운 채로 몸을 돌렸다. 다시 누우려다 그와 눈이 마주쳤다.
그의 질문에 그대로 얼어붙었다.

“하자, 키스.”",http://www.joara.com/premium_new/book_intro.html?book_code=1447375
37,러브 트웬티,단휘,BL,미제공,미제공,98,20/05/15,미완결,http://cf.joara.com/literature_file/20200515_1728198963.jpg_thumb.png,"
망한 아이돌 ‘러브 트웬티’의 리더 임유정.
유정은 같은 팀 멤버인 연하의 태정을 남몰래 짝사랑 중이다.
이뤄지지 않으리란 걸 알기에 애써 마음을 다독이며 버티던 어느 날, 회사가 뒤집어진다.
회사가 개편되며 팀에 떨어진 새로운 콘셉트.
‘러브 트웬티’는 완전히 달라진 모습으로 인기의 발판을 마련한다.
그러나 보컬로서 약점을 갖고 있던 유정은 인기를 얻을수록 불안이 커져가는데…….

“태정이에겐 멋있는 모습만 보여주고 싶어.”

짝사랑하는 태정에게는 절대 알리고 싶지 않은 약점인데,
태정은 유정의 마음도 모르고 더 보여달라 다가온다.
태정이 실망하는 모습은 보고 싶지 않은데.

#아이돌 #쌍방짝사랑",http://www.joara.com/premium_new/book_intro.html?book_code=1453954
38,밤의 탐닉,오대리,로맨스,미제공,미제공,55,20/05/01,미완결,http://cf.joara.com/literature_file/20200417_1034535169.jpg_thumb.png,"
3년 만에 찾은 파리. 
우연히 마주친 전 연인 인우로 인해, 지원은 그밤 미련하고도 위험한 충동에 휘말린다.
“가져 봐요, 한번.”
다분히 충동적인 선택이라는 걸 알고 있었다.
“흑심, 가져 보라구요. 나한테.”
어쩌면 이 또한 파리가 만들어 낸 하룻밤의 잔인한 꿈일지도 몰랐다.
그럼에도 그녀는 남자가 필요했다.
지난 사랑의 미련으로부터 잠시나마 저를 해방시켜 줄 수 있는 돌파구가.
“가져 보죠, 흑심. 딱히 거절할 이유도 없어 보이니까.” 
선선히 답한 남자의 입술이 매끄럽게 말려 올라갔다.

―탁!
“아!”
포박하듯 붙든 손을 남자가 홱 잡아끌었다. 
“이제 와서 발 뺄 생각이라면 접는 게 좋을 겁니다.”
꺾어 닿은 시선에 남자의 눈이 닿았다. 그것은 먹잇감을 사로잡은 포식자의 눈이었다.
“도망갈 기회라면 이미 충분히 줬거든.”
소멸돼 버린 도피의 기회.
그렇게 3년 만에 찾은 파리에서 몽환 같은 하룻밤이 시작되었다.",http://www.joara.com/premium_new/book_intro.html?book_code=1445131
